name,lat,lng,class,flowinfo,url
"USGS 08031290 Lk Athens nr Athens, TX",32.21055556,-95.76500000,0,"Stage: 439.12 ft;Adj. stage: 879.12 ft;Date (stage): 2019-09-21 13:30:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08031290
"USGS 08023400 Bayou San Patricio near Benson, LA",31.87516670,-93.65851499,0,"Discharge: 0.00 cfs;Stage: 5.91 ft;Adj. stage: 214.58 ft;Date: 2019-09-21 13:30:00;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;",https://waterdata.usgs.gov/la/nwis/uv?site_no=08023400
"USGS 08197500 Frio Rv bl Dry Frio Rv nr Uvalde, TX",29.24579340,-99.67449780,8,"Discharge: 0.00 cfs;Stage: 1.55 ft;Adj. stage: 884.02 ft;Date: 2019-09-21 13:30:00;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08197500
"USGS 08117300 Brazos Rv at GIWW Flood Gates nr Freeport, TX",28.89802780,-95.38160780,0,"Stage: 3.54 ft;Adj. stage: 3.54 ft;Date (stage): 2019-09-21 13:50:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08117300
"USGS 08075000 Brays Bayou at Houston, TX",29.69717469,-95.41216200,5,"Discharge: 628 cfs;Stage: 18.68 ft;Adj. stage: 18.68 ft;Date: 2019-09-21 13:45:00;Percentile: 93.60 %;Class: <95;% normal(median): 628.00%;% normal(mean): 310.95%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08075000
"USGS 08089200 Keechi Ck at SH 337 nr Graford, TX",32.88253889,-98.20329720,0,"Stage: 6.68 ft;Adj. stage: 823.8 ft;Date (stage): 2019-09-21 13:15:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08089200
"USGS 303114097355700 UBCWCID Dam 19 nr Hutto, TX",30.52050000,-97.59913890,0,"Stage: 659.20 ft;Adj. stage: 659.2 ft;Date (stage): 2019-09-21 13:00:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=303114097355700
"USGS 08136600 O. H. Ivie Res nr Voss, TX",31.50015746,-99.66840220,0,"Stage: 1542.36 ft;Adj. stage: 1542.36 ft;Date (stage): 2019-09-21 13:45:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08136600
"USGS 08072500 Barker Res nr Addicks, TX",29.76995129,-95.64716820,8,"Stage: 86.59 ft;Adj. stage: 86.59 ft;Date (stage): 2019-09-21 13:45:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08072500
"USGS 08049700 Walnut Ck nr Mansfield, TX",32.58096950,-97.10195330,5,"Discharge: 6.48 cfs;Stage: 6.73 ft;Adj. stage: 537.81 ft;Date: 2019-09-21 13:00:00;Percentile: 80.10 %;Class: <95;% normal(median): 1246.15%;% normal(mean): 26.73%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08049700
"USGS 08033900 E Fk Angelina Rv nr Cushing, TX",31.86017169,-94.82326970,8,"Discharge: 36.4 cfs;Stage: 7.73 ft;Adj. stage: 283.02 ft;Date: 2019-09-21 13:15:00;Class: Not-ranked;% normal(median): 82.73%;% normal(mean): 31.56%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08033900
"USGS 08149900 S Llano Rv at Flat Rock Ln at Junction, TX",30.47901389,-99.77803890,0,"Discharge: 73.4 cfs;Stage: 2.27 ft;Adj. stage: 1682.27 ft;Date: 2019-09-21 13:45:00;Class: Not-ranked;% normal(median): 136.18%;% normal(mean): 104.53%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08149900
"USGS 08174600 Peach Ck bl Dilworth, TX",29.47412787,-97.31665650,1,"Discharge: 25.1 cfs;Stage: 9.21 ft;Adj. stage: 222.74 ft;Date: 2019-09-21 13:00:00;Percentile: 75.49 %;Class: <95;% normal(median): 504.02%;% normal(mean): 15.95%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08174600
"USGS 08202700 Seco Ck at Rowe Rh nr D'Hanis, TX",29.37078917,-99.28781850,8,"Discharge: 0.00 cfs;Stage: 5.05 ft;Adj. stage: 905.93 ft;Date: 2019-09-21 13:15:00;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08202700
"USGS 08088435 Possum Kingdom Lk abv McGinnis Pt nr Graford, TX",32.93595414,-98.42866390,0,"Stage: 997.86 ft;Adj. stage: 997.86 ft;Date (stage): 2019-09-21 13:00:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08088435
"USGS 08080910 White Rv Res nr Spur, TX",33.45786654,-101.08402800,0,"Stage: 2350.93 ft;Adj. stage: 2350.93 ft;Date (stage): 2019-09-21 13:15:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08080910
"USGS 08158827 Onion Ck at Twin Creeks Rd nr Manchaca, TX",30.12632345,-97.82111610,0,"Discharge: 0.00 cfs;Date: 2019-09-21 13:00:00;Stage: 6.60 ft;Adj. stage: 594.4 ft;Date (stage): 2019-09-21 13:50:00;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08158827
"USGS 08066500 Trinity Rv at Romayor, TX",30.42520670,-94.85076220,5,"Discharge: 1860 cfs;Stage: 11.82 ft;Adj. stage: 37.74 ft;Date: 2019-09-21 13:30:00;Percentile: 40.00 %;Class: <95;% normal(median): 70.19%;% normal(mean): 23.46%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08066500
"USGS 08110800 Navasota Rv at Old San Antonio Rd nr Bryan, TX",30.97379870,-96.24162740,8,"Discharge: 19.0 cfs;Stage: 1.47 ft;Adj. stage: 246.47 ft;Date: 2019-09-21 13:00:00;Class: Not-ranked;% normal(median): 31.15%;% normal(mean): 3.68%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08110800
"USGS 08143600 Pecan Bayou nr Mullin, TX",31.51738610,-98.74060300,5,"Discharge: 0.84 cfs;Stage: 0.49 ft;Adj. stage: 1203.42 ft;Date: 2019-09-21 13:20:00;Percentile: 6.94 %;Class: <95;% normal(median): 7.00%;% normal(mean): 0.50%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08143600
"USGS 08068900 Cypress Ck at Stuebner-Airline Rd nr Westfield, TX",30.00660994,-95.51188500,0,"Discharge: 510 cfs;Date: 2019-09-20 22:15:00;Stage: 82.98 ft;Adj. stage: 82.98 ft;Date (stage): 2019-09-21 13:45:00;Class: Not-ranked;% normal(median): 3400.00%;% normal(mean): 588.10%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08068900
"USGS 08105888 Brushy Ck at Kenney Fort Blvd at Round Rock, TX",30.51239444,-97.63667220,0,"Discharge: 4.83 cfs;Stage: 2.71 ft;Adj. stage: 655.71 ft;Date: 2019-09-21 13:35:00;Class: Not-ranked;% normal(median): 9.33%;% normal(mean): 4.22%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08105888
"USGS 08098450 Brazos Rv at FM 485 near Hearne, TX",30.86508333,-96.69516670,0,"Stage: 16.42 ft;Adj. stage: 258.42 ft;Date (stage): 2019-09-21 13:00:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08098450
"USGS 08164800 Placedo Ck nr Placedo, TX",28.72527137,-96.76887020,1,"Discharge: 0.47 cfs;Stage: 3.94 ft;Adj. stage: 9.52 ft;Date: 2019-09-21 13:30:00;Percentile: 25.00 %;Class: <95;% normal(median): 33.57%;% normal(mean): 0.84%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08164800
"USGS 08026290 Sabine Rv at CR 2082 nr Burkeville, TX",30.96949167,-93.57217780,0,"Stage: 71.29 ft;Adj. stage: 141.29 ft;Date (stage): 2019-09-21 13:45:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08026290
"USGS 08083230 Clear Fk Brazos Rv nr Noodle, TX",32.67455998,-100.07259990,0,"Discharge: 9.24 cfs;Stage: 5.60 ft;Adj. stage: 1729.98 ft;Date: 2019-09-21 13:30:00;Class: Not-ranked;% normal(median): 1062.07%;% normal(mean): 70.21%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08083230
"USGS 08065200 Upper Keechi Ck nr Oakwood, TX",31.56989618,-95.88829380,1,"Discharge: 4.66 cfs;Stage: 6.11 ft;Adj. stage: 246.22 ft;Date: 2019-09-21 13:15:00;Percentile: 34.88 %;Class: <95;% normal(median): 43.55%;% normal(mean): 6.45%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08065200
"USGS 08178050 San Antonio Rv at Mitchell St, San Antonio, TX",29.39301189,-98.49473920,0,"Discharge: 34.8 cfs;Stage: 4.59 ft;Adj. stage: 589.66 ft;Date: 2019-09-21 13:45:00;Class: Not-ranked;% normal(median): 127.01%;% normal(mean): 45.66%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08178050
"USGS 08167500 Guadalupe Rv nr Spring Branch, TX",29.86049570,-98.38362750,5,"Discharge: 73.0 cfs;Stage: 2.32 ft;Adj. stage: 950.42 ft;Date: 2019-09-21 13:00:00;Percentile: 27.31 %;Class: <95;% normal(median): 48.99%;% normal(mean): 20.09%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08167500
"USGS 08117370 San Bernard Rv nr Chesterville, TX",29.66075000,-96.24366670,0,"Discharge: 23.3 cfs;Date: 2019-07-05 00:30:00;Stage: 154.48 ft;Adj. stage: 294.48 ft;Date (stage): 2019-09-21 13:00:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08117370
"USGS 08022500 Sabine Rv at Logansport, LA",31.97238949,-94.00630140,8,"Discharge: 313 cfs;Stage: 17.86 ft;Adj. stage: 165.58 ft;Date: 2019-09-21 13:45:00;Class: Not-ranked;% normal(median): 48.60%;% normal(mean): 12.89%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08022500
"USGS 08053000 Elm Fk Trinity Rv nr Lewisville, TX",33.04567730,-96.96111730,1,"Discharge: 297 cfs;Stage: 6.25 ft;Adj. stage: 438.64 ft;Date: 2019-09-21 13:30:00;Percentile: 60.48 %;Class: <95;% normal(median): 122.22%;% normal(mean): 40.05%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08053000
"USGS 08190500 W Nueces Rv nr Brackettville, TX",29.48108333,-100.23916670,5,"Discharge: 0.20 cfs;Stage: 1.11 ft;Adj. stage: 1327.9 ft;Date: 2019-09-21 13:30:00;Percentile: 56.43 %;Class: <95;% normal(median): 222.22%;% normal(mean): 0.63%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08190500
"USGS 08063590 Waxahachie Ck at Waxahachie, TX",32.38222220,-96.85055560,0,"Discharge: 0.00 cfs;Stage: 5.69 ft;Adj. stage: 508.6 ft;Date: 2019-09-21 13:30:00;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08063590
"USGS 08171000 Blanco Rv at Wimberley, TX",29.99438080,-98.08889800,5,"Discharge: 42.0 cfs;Stage: 3.87 ft;Adj. stage: 801.1 ft;Date: 2019-09-21 13:45:00;Percentile: 40.83 %;Class: <95;% normal(median): 77.78%;% normal(mean): 29.48%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08171000
"USGS 08154500 LCRA Lk Travis nr Austin, TX",30.39105000,-97.90658890,8,"Stage: 675.69 ft;Adj. stage: 675.69 ft;Date (stage): 2019-09-10 17:45:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08154500
"USGS 303231097394800 UBCWCID Dam 14 nr Round Rock, TX",30.54180833,-97.66339440,0,"Stage: 713.60 ft;Adj. stage: 713.6 ft;Date (stage): 2019-09-21 13:30:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=303231097394800
"USGS 08086050 Deep Ck at Moran, TX",32.55929085,-99.17007400,0,"Discharge: 0.38 cfs;Stage: 3.66 ft;Adj. stage: 1299.87 ft;Date: 2019-09-21 13:00:00;Class: Not-ranked;% normal(median): 380.00%;% normal(mean): 1.84%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08086050
"USGS 08155500 Barton Spgs at Austin, TX",30.26354169,-97.77139470,1,"Discharge: 92.6 cfs;Stage: 24.06 ft;Adj. stage: 486.4 ft;Date: 2019-09-21 13:00:00;Percentile: 76.60 %;Class: <95;% normal(median): 142.90%;% normal(mean): 143.86%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08155500
"USGS 08141000 Hords Ck Lk nr Valera, TX",31.83292340,-99.56090370,0,"Stage: 1897.42 ft;Adj. stage: 1897.42 ft;Date (stage): 2019-09-21 13:30:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08141000
"USGS 08045550 WFk TrinityRv at White Settlement Rd,Fort Worth,TX",32.75972220,-97.40388890,0,"Discharge: 5.12 cfs;Stage: 24.82 ft;Adj. stage: 524.82 ft;Date: 2019-09-21 13:00:00;Class: Not-ranked;% normal(median): 40.96%;% normal(mean): 1.65%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08045550
"USGS 08123850 Colorado Rv abv Silver, TX",32.05374399,-100.76205200,5,"Discharge: 2.10 cfs;Stage: 2.00 ft;Adj. stage: 1909.66 ft;Date: 2019-09-21 13:00:00;Percentile: 31.88 %;Class: <95;% normal(median): 36.21%;% normal(mean): 3.44%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08123850
"USGS 08088000 Brazos Rv nr South Bend, TX",33.02428377,-98.64394810,5,"Discharge: 47.0 cfs;Stage: 3.86 ft;Adj. stage: 1006.84 ft;Date: 2019-09-21 13:30:00;Percentile: 27.50 %;Class: <95;% normal(median): 41.96%;% normal(mean): 7.92%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08088000
"USGS 08211800 San Diego Ck at Alice, TX",27.76663889,-98.07555560,8,"Stage: 7.09 ft;Adj. stage: 199.09 ft;Date (stage): 2019-09-21 13:00:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08211800
"USGS 08103900 S Fk Rocky Ck nr Briggs, TX",30.91156805,-98.03696760,0,"Discharge: 0.00 cfs;Stage: -0.73 ft;Adj. stage: 955.07 ft;Date: 2019-09-21 13:30:00;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08103900
"USGS 08083270 Lk Abilene nr Buffalo Gap, TX",32.23457610,-99.88897950,0,"Stage: 2008.58 ft;Adj. stage: 2008.58 ft;Date (stage): 2019-09-21 13:30:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08083270
"USGS 08164000 Lavaca Rv nr Edna, TX",28.95998449,-96.68636680,5,"Discharge: 7.02 cfs;Stage: 4.83 ft;Adj. stage: 18.93 ft;Date: 2019-09-21 13:15:00;Percentile: 9.69 %;Class: <95;% normal(median): 13.76%;% normal(mean): 1.89%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08164000
"USGS 08068740 Cypress Ck at House-Hahl Rd nr Cypress, TX",29.95911200,-95.71772490,1,"Discharge: 22.2 cfs;Stage: 129.45 ft;Adj. stage: 129.45 ft;Date: 2019-09-21 13:15:00;Percentile: 71.38 %;Class: <95;% normal(median): 367.55%;% normal(mean): 25.72%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08068740
"USGS 08062575 Trinity Rv at W Cedar Creek Pkwy nr Dosser, TX",32.31666667,-96.35930560,0,"Discharge: 1050 cfs;Stage: 15.90 ft;Adj. stage: 281.29 ft;Date: 2019-09-21 13:30:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08062575
"USGS 08181500 Medina Rv at San Antonio, TX",29.26412760,-98.49084930,5,"Discharge: 70.9 cfs;Stage: 2.94 ft;Adj. stage: 441.97 ft;Date: 2019-09-21 13:15:00;Percentile: 29.94 %;Class: <95;% normal(median): 68.83%;% normal(mean): 30.18%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08181500
"USGS 08062500 Trinity Rv nr Rosser, TX",32.42652988,-96.46304150,5,"Discharge: 1200 cfs;Stage: 3.96 ft;Adj. stage: 301.61 ft;Date: 2019-09-21 13:30:00;Percentile: 56.04 %;Class: <95;% normal(median): 120.00%;% normal(mean): 36.95%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08062500
"USGS 08040600 Neches Rv nr Town Bluff, TX",30.79103579,-94.15102370,5,"Discharge: 3450 cfs;Stage: 51.94 ft;Adj. stage: 51.94 ft;Date: 2019-09-21 13:00:00;Percentile: 60.50 %;Class: <95;% normal(median): 125.00%;% normal(mean): 69.73%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08040600
"USGS 303022097331200 UBCWCID Dam 21 nr Hutto, TX",30.50619720,-97.55320830,0,"Stage: 617.70 ft;Adj. stage: 617.7 ft;Date (stage): 2019-09-21 13:00:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=303022097331200
"USGS 08211000 Nueces Rv nr Mathis, TX",28.03834719,-97.86027690,5,"Discharge: 155 cfs;Stage: 1.24 ft;Adj. stage: 27.77 ft;Date: 2019-09-21 13:00:00;Percentile: 63.93 %;Class: <95;% normal(median): 124.00%;% normal(mean): 23.21%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08211000
"USGS 08134250 N Concho Rv nr Grape Creek, TX",31.54265769,-100.55509770,0,"Discharge: 0.00 cfs;Stage: 4.43 ft;Adj. stage: 1900.26 ft;Date: 2019-09-21 13:00:00;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08134250
"USGS 08164390 Navidad Rv at Strane Pk nr Edna, TX",29.06553568,-96.67414340,8,"Discharge: 1.96 cfs;Stage: 5.37 ft;Adj. stage: 47.9 ft;Date: 2019-09-21 13:15:00;Class: Not-ranked;% normal(median): 7.26%;% normal(mean): 0.72%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08164390
"USGS 08102500 Leon Rv nr Belton, TX",31.07017947,-97.44139670,5,"Discharge: 13.0 cfs;Stage: 3.56 ft;Adj. stage: 480.24 ft;Date: 2019-09-21 13:15:00;Percentile: 23.33 %;Class: <95;% normal(median): 33.25%;% normal(mean): 2.19%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08102500
"USGS 08022060 Martin Lk nr Tatum, TX",32.26182416,-94.57326030,0,"Stage: 303.50 ft;Adj. stage: 303.5 ft;Date (stage): 2019-09-21 13:30:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08022060
"USGS 08131400 Pecan Ck nr San Angelo, TX",31.30905356,-100.44592540,8,"Discharge: 0.00 cfs;Stage: 0.04 ft;Adj. stage: 1930.76 ft;Date: 2019-09-21 13:15:00;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08131400
"USGS 08470050 Arroyo Colorado bl Siphon nr Donna, TX",26.09507693,-98.07250630,0,"Discharge: 83.9 cfs;Stage: 52.67 ft;Adj. stage: 115.67 ft;Date: 2019-09-21 13:15:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08470050
"USGS 303502097432000 UBCWCID Dam 10A nr Georgetown, TX",30.58389444,-97.72225000,0,"Stage: 801.67 ft;Adj. stage: 801.67 ft;Date (stage): 2019-09-21 12:45:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=303502097432000
"USGS 08046500 Benbrook Lk nr Benbrook, TX",32.65068880,-97.44863100,0,"Stage: 686.21 ft;Adj. stage: 686.21 ft;Date (stage): 2019-09-21 13:00:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08046500
"USGS 08053009 Indian Ck at FM 2281, Carrollton, TX",33.02694444,-96.91722220,0,"Discharge: 7.55 cfs;Stage: 5.31 ft;Adj. stage: 455.39 ft;Date: 2019-09-21 13:15:00;Class: Not-ranked;% normal(median): 155.99%;% normal(mean): 39.90%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08053009
"USGS 08200977 Middle Verde Ck at SH 173 nr Bandera, TX",29.56777778,-99.09694440,0,"Discharge: 0.00 cfs;Stage: 3.16 ft;Adj. stage: 1198.71 ft;Date: 2019-09-21 13:30:00;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08200977
"USGS 08099382 Copperas Ck at FM 2247 nr Comanche, TX",32.04902778,-98.64605560,0,"Discharge: 0.00 cfs;Stage: 2.75 ft;Adj. stage: 1252.75 ft;Date: 2019-09-21 13:15:00;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08099382
"USGS 312914093422701 Toledo Bend Res nr Negreet, LA",31.48733056,-93.70753060,0,"Stage: 165.09 ft;Adj. stage: 332.09 ft;Date (stage): 2019-09-21 13:00:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=312914093422701
"USGS 08178861 N Prong Medina Rv at Brewington Ck nr Medina, TX",29.87533333,-99.34883330,0,"Stage: 3.95 ft;Adj. stage: 1628.95 ft;Date (stage): 2019-09-21 13:45:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08178861
"USGS 08095300 Middle Bosque Rv nr McGregor, TX",31.50933179,-97.36584500,5,"Discharge: 0.25 cfs;Stage: 2.33 ft;Adj. stage: 532.84 ft;Date: 2019-09-21 13:45:00;Percentile: 18.42 %;Class: <95;% normal(median): 2.08%;% normal(mean): 0.31%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08095300
"USGS 08042800 W Fk Trinity Rv nr Jacksboro, TX",33.29177926,-98.08059790,5,"Discharge: 0.01 cfs;Stage: 3.52 ft;Adj. stage: 872.8 ft;Date: 2019-09-21 13:00:00;Percentile: 31.00 %;Class: <95;% normal(median): 1.39%;% normal(mean): 0.01%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08042800
"USGS 08053430 Denton Ck at CR 2513 nr Decatur, TX",33.27791667,-97.41704170,0,"Discharge: 3.87 cfs;Stage: 16.22 ft;Adj. stage: 727.98 ft;Date: 2019-09-21 13:30:00;Class: Not-ranked;% normal(median): 13.87%;% normal(mean): 3.67%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08053430
"USGS 08210400 Lagarto Ck nr George West, TX",28.05973533,-98.09694820,0,"Discharge: 0.00 cfs;Stage: 3.81 ft;Adj. stage: 201.58 ft;Date: 2019-09-21 13:00:00;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08210400
"USGS 08169000 Comal Rv at New Braunfels, TX",29.70640833,-98.12220830,5,"Discharge: 311 cfs;Stage: 4.14 ft;Adj. stage: 586.94 ft;Date: 2019-09-21 13:45:00;Percentile: 53.57 %;Class: <95;% normal(median): 102.30%;% normal(mean): 103.63%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08169000
"USGS 08068390 Bear Br at Research Blvd, The Woodlands, TX",30.19055556,-95.49111110,0,"Discharge: 50.2 cfs;Stage: 132.53 ft;Adj. stage: 132.53 ft;Date: 2019-09-21 13:30:00;Class: Not-ranked;% normal(median): 1476.47%;% normal(mean): 203.82%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08068390
"USGS 08074000 Buffalo Bayou at Houston, TX",29.76022829,-95.40855050,8,"Discharge: 1560 cfs;Date: 2019-09-20 19:30:00;Stage: 6.01 ft;Adj. stage: 6.01 ft;Date (stage): 2019-09-21 13:30:00;Class: Not-ranked;% normal(median): 100.00%;% normal(mean): 91.60%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08074000
"USGS 08068275 Spring Ck nr Tomball, TX",30.11993899,-95.64605590,8,"Discharge: 10.4 cfs;Stage: 139.69 ft;Adj. stage: 139.69 ft;Date: 2019-09-21 13:45:00;Class: Not-ranked;% normal(median): 97.20%;% normal(mean): 7.70%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08068275
"USGS 08178700 Salado Ck at Loop 410, San Antonio, TX",29.51606330,-98.43112710,5,"Discharge: 0.05 cfs;Stage: 4.31 ft;Adj. stage: 688.91 ft;Date: 2019-09-21 13:45:00;Percentile: 31.67 %;Class: <95;% normal(median): 12.50%;% normal(mean): 0.35%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08178700
"USGS 08198000 Sabinal Rv nr Sabinal, TX",29.49106440,-99.49282410,1,"Discharge: 3.72 cfs;Stage: 4.73 ft;Adj. stage: 1135.93 ft;Date: 2019-09-21 13:45:00;Percentile: 21.58 %;Class: <95;% normal(median): 15.50%;% normal(mean): 6.08%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08198000
"USGS 08143890 San Saba Rv at FM 864 nr Fort McKavett, TX",30.83455833,-100.09408890,0,"Stage: 2.21 ft;Adj. stage: 2064.74 ft;Date (stage): 2019-09-21 13:00:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08143890
"USGS 08080500 DMF Brazos Rv nr Aspermont, TX",33.00815770,-100.18065890,5,"Discharge: 15.7 cfs;Stage: 4.35 ft;Adj. stage: 1624.14 ft;Date: 2019-09-21 13:15:00;Percentile: 58.38 %;Class: <95;% normal(median): 174.44%;% normal(mean): 11.81%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08080500
"USGS 08185500 Cibolo Ck at Sutherland Springs, TX",29.27972220,-98.05333330,8,"Discharge: 150 cfs;Stage: 7.61 ft;Adj. stage: 427.74 ft;Date: 2019-09-21 13:15:00;Class: Not-ranked;% normal(median): 581.40%;% normal(mean): 160.41%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08185500
"USGS 08045800 Lk Weatherford nr Weatherford, TX",32.77262824,-97.67474970,0,"Stage: 893.70 ft;Adj. stage: 893.7 ft;Date (stage): 2019-09-21 13:45:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08045800
"USGS 08072350 Buffalo Bayou nr Fulshear, TX",29.72300920,-95.76717180,0,"Stage: 91.59 ft;Adj. stage: 91.59 ft;Date (stage): 2019-09-21 13:30:00;Class: Not-ranked;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08072350
"USGS 08104055 Chalk Ridge Falls Spgs nr Belton, TX",31.01800000,-97.52627780,0,"Discharge: 0.12 cfs;Stage: 0.73 ft;Adj. stage: 505.73 ft;Date: 2019-09-21 13:10:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08104055
"USGS 08059400 Sister Grove Ck nr Blue Ridge, TX",33.29455786,-96.48304130,8,"Discharge: 0.00 cfs;Stage: 11.25 ft;Adj. stage: 537.54 ft;Date: 2019-09-21 13:00:00;Percentile: 5.00 %;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/uv?site_no=08059400
